Class,parClass,SaleDate,saleCount,Coupon,holidayCluster,disHoliday,disHoliday_detail,month,dayOfWeek,dayOfYear,weekOfYear,cumType,parCumType,hotIndex,parHotIndex,wkDaySaleCount_median,wkDaySaleCount_mean,wkDaySaleCount_max,wkDaySaleCount_min,holDaySaleCount_median,holDaySaleCount_mean,holDaySaleCount_max,holDaySaleCount_min,wkHolRatio,classWeekdayRatio,parClassWeekdayRatio
3114,31,2015/3/3,0,0,1,0,0,3,1,62,10,26.79,147.05,0.01009,0.02,0,1.033333333,6,0,0,0.838709677,6,0,2.296296296,0.134831461,0.142709411
3114,31,2015/3/4,2,1,1,0,0,3,2,63,10,26.79,147.05,0.22891,0.32881,0,1.033333333,6,0,0,0.838709677,6,0,2.296296296,0.292134831,0.23991727
3114,31,2015/3/5,0,0,1,0,0,3,3,64,10,26.79,147.05,0.00626,0.02,0,1.033333333,6,0,0,0.838709677,6,0,2.296296296,0.078651685,0.097207859
3114,31,2015/3/6,0,0,1,0,0,3,4,65,10,26.79,147.05,0.02104,0.028,0,1.033333333,6,0,0,0.838709677,6,0,2.296296296,0.08988764,0.101344364
3114,31,2015/3/7,0,0,2,0,0,3,5,66,10,26.79,147.05,0.22891,0.32881,0,1.033333333,6,0,0,0.838709677,6,0,2.296296296,0.134831461,0.119958635
3114,31,2015/3/8,3,1,2,0,0,3,6,67,10,26.79,147.05,0.22891,0.32881,0,1.033333333,6,0,0,0.838709677,6,0,2.296296296,0.08988764,0.134436401
3114,31,2015/3/9,0,0,1,0,0,3,0,68,11,26.79,147.05,0.22891,0.32881,0,1.033333333,6,0,0,0.838709677,6,0,2.296296296,0.168539326,0.163391934
3114,31,2015/3/10,0,0,1,0,0,3,1,69,11,26.79,147.05,0.22891,0.32881,0,1.033333333,6,0,0,0.838709677,6,0,2.296296296,0.134831461,0.142709411
3114,31,2015/3/11,3,0,1,0,0,3,2,70,11,26.79,147.05,0.02233,0.07125,0,1.033333333,6,0,0,0.838709677,6,0,2.296296296,0.292134831,0.23991727
3114,31,2015/3/12,0,0,1,0,0,3,3,71,11,26.79,147.05,0.01307,0.14284,0,1.033333333,6,0,0,0.838709677,6,0,2.296296296,0.078651685,0.097207859
3114,31,2015/3/13,0,0,1,0,0,3,4,72,11,26.79,147.05,0.01166,0.14284,0,1.033333333,6,0,0,0.838709677,6,0,2.296296296,0.08988764,0.101344364
3114,31,2015/3/14,0,0,2,0,0,3,5,73,11,26.79,147.05,0.00592,0.20741,0,1.033333333,6,0,0,0.838709677,6,0,2.296296296,0.134831461,0.119958635
3114,31,2015/3/15,0,0,2,0,0,3,6,74,11,26.79,147.05,0.01166,0.14284,0,1.033333333,6,0,0,0.838709677,6,0,2.296296296,0.08988764,0.134436401
3114,31,2015/3/16,0,0,1,0,0,3,0,75,12,26.79,147.05,0.02233,0.07125,0,1.033333333,6,0,0,0.838709677,6,0,2.296296296,0.168539326,0.163391934
3114,31,2015/3/17,0,0,1,0,0,3,1,76,12,26.79,147.05,0.22891,0.32881,0,1.033333333,6,0,0,0.838709677,6,0,2.296296296,0.134831461,0.142709411
3114,31,2015/3/18,0,0,1,0,0,3,2,77,12,26.79,147.05,0.22891,0.32881,0,1.033333333,6,0,0,0.838709677,6,0,2.296296296,0.292134831,0.23991727
3114,31,2015/3/19,0,0,1,0,0,3,3,78,12,26.79,147.05,0.03484,0.20741,0,1.033333333,6,0,0,0.838709677,6,0,2.296296296,0.078651685,0.097207859
3114,31,2015/3/20,0,0,1,0,0,3,4,79,12,26.79,147.05,0.03484,0.20741,0,1.033333333,6,0,0,0.838709677,6,0,2.296296296,0.08988764,0.101344364
3114,31,2015/3/21,4,0,2,0,0,3,5,80,12,26.79,147.05,0.03484,0.20741,0,1.033333333,6,0,0,0.838709677,6,0,2.296296296,0.134831461,0.119958635
3114,31,2015/3/22,0,0,2,0,0,3,6,81,12,26.79,147.05,0.22891,0.32881,0,1.033333333,6,0,0,0.838709677,6,0,2.296296296,0.08988764,0.134436401
3114,31,2015/3/23,3,0,1,0,0,3,0,82,13,26.79,147.05,0.07355,0.32881,0,1.033333333,6,0,0,0.838709677,6,0,2.296296296,0.168539326,0.163391934
3114,31,2015/3/24,0,0,1,0,0,3,1,83,13,26.79,147.05,0.07355,0.32881,0,1.033333333,6,0,0,0.838709677,6,0,2.296296296,0.134831461,0.142709411
3114,31,2015/3/25,6,0,1,0,0,3,2,84,13,26.79,147.05,0.02104,0.028,0,1.033333333,6,0,0,0.838709677,6,0,2.296296296,0.292134831,0.23991727
3114,31,2015/3/26,3,0,1,0,0,3,3,85,13,26.79,147.05,0.03659,0.20741,0,1.033333333,6,0,0,0.838709677,6,0,2.296296296,0.078651685,0.097207859
3114,31,2015/3/27,3,0,1,0,0,3,4,86,13,26.79,147.05,0.22891,0.32881,0,1.033333333,6,0,0,0.838709677,6,0,2.296296296,0.08988764,0.101344364
3114,31,2015/3/28,0,0,2,0,0,3,5,87,13,26.79,147.05,0.00724,0.14284,0,1.033333333,6,0,0,0.838709677,6,0,2.296296296,0.134831461,0.119958635
3114,31,2015/3/29,0,0,2,0,0,3,6,88,13,26.79,147.05,0.07355,0.32881,0,1.033333333,6,0,0,0.838709677,6,0,2.296296296,0.08988764,0.134436401
3114,31,2015/3/30,0,0,1,0,0,3,0,89,14,26.79,147.05,0.02233,0.07125,0,1.033333333,6,0,0,0.838709677,6,0,2.296296296,0.168539326,0.163391934
3114,31,2015/3/31,0,0,1,0,0,3,1,90,14,26.79,147.05,0.02313,0.10803,0,1.033333333,6,0,0,0.838709677,6,0,2.296296296,0.134831461,0.142709411
3114,31,2015/4/1,4,0,1,0.6,13,4,2,91,14,26.79,147.05,0.22891,0.32881,0,1.033333333,6,0,0,0.838709677,6,0,2.296296296,0.292134831,0.23991727
3115,31,2015/1/1,0,0,3,1,1,1,3,1,1,1.83,147.05,0.00255,0.10803,0,0.066666667,1,0,0,0.064516129,1,0,1.333333333,0,0.097207859
3115,31,2015/1/2,0,0,3,1,2,1,4,2,1,1.83,147.05,0.07355,0.32881,0,0.066666667,1,0,0,0.064516129,1,0,1.333333333,0.142857143,0.101344364
3115,31,2015/1/3,0,0,3,1,3,1,5,3,1,1.83,147.05,0.02331,0.14284,0,0.066666667,1,0,0,0.064516129,1,0,1.333333333,0,0.119958635
3115,31,2015/1/4,0,0,1,0.5,8,1,6,4,1,1.83,147.05,0.00592,0.20741,0,0.066666667,1,0,0,0.064516129,1,0,1.333333333,0.285714286,0.134436401
3115,31,2015/1/5,0,0,1,0.3,9,1,0,5,2,1.83,147.05,0.22891,0.32881,0,0.066666667,1,0,0,0.064516129,1,0,1.333333333,0.428571429,0.163391934
3115,31,2015/1/6,0,0,1,0.3,10,1,1,6,2,1.83,147.05,0.02705,0.20741,0,0.066666667,1,0,0,0.064516129,1,0,1.333333333,0,0.142709411
3115,31,2015/1/7,0,0,1,0,0,1,2,7,2,1.83,147.05,0.0173,0.20741,0,0.066666667,1,0,0,0.064516129,1,0,1.333333333,0,0.23991727
3115,31,2015/1/8,0,0,1,0,0,1,3,8,2,1.83,147.05,0.02104,0.028,0,0.066666667,1,0,0,0.064516129,1,0,1.333333333,0,0.097207859
3115,31,2015/1/9,0,0,1,0,0,1,4,9,2,1.83,147.05,0.22891,0.32881,0,0.066666667,1,0,0,0.064516129,1,0,1.333333333,0.142857143,0.101344364
3115,31,2015/1/10,0,0,2,0,0,1,5,10,2,1.83,147.05,0.02478,0.10803,0,0.066666667,1,0,0,0.064516129,1,0,1.333333333,0,0.119958635
3115,31,2015/1/11,0,0,2,0,0,1,6,11,2,1.83,147.05,0.00626,0.02,0,0.066666667,1,0,0,0.064516129,1,0,1.333333333,0.285714286,0.134436401
3115,31,2015/1/12,0,0,1,0,0,1,0,12,3,1.83,147.05,0.01475,0.07125,0,0.066666667,1,0,0,0.064516129,1,0,1.333333333,0.428571429,0.163391934
3115,31,2015/1/13,0,0,1,0,0,1,1,13,3,1.83,147.05,0.01601,0.20741,0,0.066666667,1,0,0,0.064516129,1,0,1.333333333,0,0.142709411
3115,31,2015/1/14,0,0,1,0,0,1,2,14,3,1.83,147.05,0.07355,0.32881,0,0.066666667,1,0,0,0.064516129,1,0,1.333333333,0,0.23991727
3115,31,2015/1/15,0,0,1,0,0,1,3,15,3,1.83,147.05,0.01307,0.14284,0,0.066666667,1,0,0,0.064516129,1,0,1.333333333,0,0.097207859
3115,31,2015/1/16,0,0,1,0,0,1,4,16,3,1.83,147.05,0.00748,0.07125,0,0.066666667,1,0,0,0.064516129,1,0,1.333333333,0.142857143,0.101344364
3115,31,2015/1/17,0,0,2,0,0,1,5,17,3,1.83,147.05,0.22891,0.32881,0,0.066666667,1,0,0,0.064516129,1,0,1.333333333,0,0.119958635
3115,31,2015/1/18,0,0,2,0,0,1,6,18,3,1.83,147.05,0.22891,0.32881,0,0.066666667,1,0,0,0.064516129,1,0,1.333333333,0.285714286,0.134436401
3115,31,2015/1/19,0,0,1,0,0,1,0,19,4,1.83,147.05,0.22891,0.32881,0,0.066666667,1,0,0,0.064516129,1,0,1.333333333,0.428571429,0.163391934
3115,31,2015/1/20,0,0,1,0,0,1,1,20,4,1.83,147.05,0.02331,0.14284,0,0.066666667,1,0,0,0.064516129,1,0,1.333333333,0,0.142709411
3115,31,2015/1/21,0,0,1,0,0,1,2,21,4,1.83,147.05,0.22891,0.32881,0,0.066666667,1,0,0,0.064516129,1,0,1.333333333,0,0.23991727
3115,31,2015/1/22,0,0,1,0,0,1,3,22,4,1.83,147.05,0.00985,0.14284,0,0.066666667,1,0,0,0.064516129,1,0,1.333333333,0,0.097207859
3115,31,2015/1/23,0,0,1,0,0,1,4,23,4,1.83,147.05,0.03739,0.20741,0,0.066666667,1,0,0,0.064516129,1,0,1.333333333,0.142857143,0.101344364
3115,31,2015/1/24,0,0,2,0,0,1,5,24,4,1.83,147.05,0.03659,0.20741,0,0.066666667,1,0,0,0.064516129,1,0,1.333333333,0,0.119958635
3115,31,2015/1/25,0,0,2,0,0,1,6,25,4,1.83,147.05,0.02233,0.07125,0,0.066666667,1,0,0,0.064516129,1,0,1.333333333,0.285714286,0.134436401
3115,31,2015/1/26,0,0,1,0,0,1,0,26,5,1.83,147.05,0.01307,0.14284,0,0.066666667,1,0,0,0.064516129,1,0,1.333333333,0.428571429,0.163391934
3115,31,2015/1/27,0,0,1,0,0,1,1,27,5,1.83,147.05,0.22891,0.32881,0,0.066666667,1,0,0,0.064516129,1,0,1.333333333,0,0.142709411
3115,31,2015/1/28,0,0,1,0,0,1,2,28,5,1.83,147.05,0.22891,0.32881,0,0.066666667,1,0,0,0.064516129,1,0,1.333333333,0,0.23991727
3115,31,2015/1/29,0,0,1,0,0,1,3,29,5,1.83,147.05,0.01009,0.02,0,0.066666667,1,0,0,0.064516129,1,0,1.333333333,0,0.097207859
3115,31,2015/1/30,0,0,1,0,0,1,4,30,5,1.83,147.05,0.01371,0.20741,0,0.066666667,1,0,0,0.064516129,1,0,1.333333333,0.142857143,0.101344364
3115,31,2015/1/31,0,0,2,0,0,1,5,31,5,1.83,147.05,0.02432,0.10803,0,0.066666667,1,0,0,0.064516129,1,0,1.333333333,0,0.119958635
3115,31,2015/2/1,1,1,2,0,0,2,6,32,5,1.83,147.05,0.01754,0.14284,0,0.066666667,1,0,0,0.064516129,1,0,1.333333333,0.285714286,0.134436401
3115,31,2015/2/2,0,0,1,0,0,2,0,33,6,1.83,147.05,0.00307,0.10803,0,0.066666667,1,0,0,0.064516129,1,0,1.333333333,0.428571429,0.163391934
3115,31,2015/2/3,0,0,1,0,0,2,1,34,6,1.83,147.05,0.00307,0.10803,0,0.066666667,1,0,0,0.064516129,1,0,1.333333333,0,0.142709411
3115,31,2015/2/4,0,0,1,0,0,2,2,35,6,1.83,147.05,0.0173,0.20741,0,0.066666667,1,0,0,0.064516129,1,0,1.333333333,0,0.23991727
3115,31,2015/2/5,0,0,1,0,0,2,3,36,6,1.83,147.05,0.02233,0.07125,0,0.066666667,1,0,0,0.064516129,1,0,1.333333333,0,0.097207859
3115,31,2015/2/6,0,0,1,0,0,2,4,37,6,1.83,147.05,0.00592,0.20741,0,0.066666667,1,0,0,0.064516129,1,0,1.333333333,0.142857143,0.101344364
3115,31,2015/2/7,0,0,2,0,0,2,5,38,6,1.83,147.05,0.00794,0.04399,0,0.066666667,1,0,0,0.064516129,1,0,1.333333333,0,0.119958635
3115,31,2015/2/8,0,0,2,0,0,2,6,39,6,1.83,147.05,0.02432,0.10803,0,0.066666667,1,0,0,0.064516129,1,0,1.333333333,0.285714286,0.134436401
3115,31,2015/2/9,1,0,1,0,0,2,0,40,7,1.83,147.05,0.00439,0.20741,0,0.066666667,1,0,0,0.064516129,1,0,1.333333333,0.428571429,0.163391934
3115,31,2015/2/10,0,0,1,0,0,2,1,41,7,1.83,147.05,0.03659,0.20741,0,0.066666667,1,0,0,0.064516129,1,0,1.333333333,0,0.142709411
3115,31,2015/2/11,0,0,1,0,0,2,2,42,7,1.83,147.05,0.02104,0.028,0,0.066666667,1,0,0,0.064516129,1,0,1.333333333,0,0.23991727
3115,31,2015/2/12,0,0,1,0,0,2,3,43,7,1.83,147.05,0.00985,0.14284,0,0.066666667,1,0,0,0.064516129,1,0,1.333333333,0,0.097207859
3115,31,2015/2/13,0,0,1,0,0,2,4,44,7,1.83,147.05,0.00383,0.07125,0,0.066666667,1,0,0,0.064516129,1,0,1.333333333,0.142857143,0.101344364
3115,31,2015/2/14,0,0,2,0,0,2,5,45,7,1.83,147.05,0.02313,0.10803,0,0.066666667,1,0,0,0.064516129,1,0,1.333333333,0,0.119958635
3115,31,2015/2/15,0,0,2,0.6,13,2,6,46,7,1.83,147.05,0.22891,0.32881,0,0.066666667,1,0,0,0.064516129,1,0,1.333333333,0.285714286,0.134436401
3115,31,2015/2/16,0,0,1,0.6,12,2,0,47,8,1.83,147.05,0.22891,0.32881,0,0.066666667,1,0,0,0.064516129,1,0,1.333333333,0.428571429,0.163391934
3115,31,2015/2/17,0,0,1,0.8,11,2,1,48,8,1.83,147.05,0.02705,0.20741,0,0.066666667,1,0,0,0.064516129,1,0,1.333333333,0,0.142709411
3115,31,2015/2/18,0,0,3,1,1,2,2,49,8,1.83,147.05,0.02478,0.10803,0,0.066666667,1,0,0,0.064516129,1,0,1.333333333,0,0.23991727
3115,31,2015/2/19,0,0,3,1,2,2,3,50,8,1.83,147.05,0.03739,0.20741,0,0.066666667,1,0,0,0.064516129,1,0,1.333333333,0,0.097207859
3115,31,2015/2/20,0,0,3,1,3,2,4,51,8,1.83,147.05,0.01754,0.14284,0,0.066666667,1,0,0,0.064516129,1,0,1.333333333,0.142857143,0.101344364
3115,31,2015/2/21,0,0,3,1,4,2,5,52,8,1.83,147.05,0.02478,0.10803,0,0.066666667,1,0,0,0.064516129,1,0,1.333333333,0,0.119958635
3115,31,2015/2/22,0,0,3,1,5,2,6,53,8,1.83,147.05,0.03739,0.20741,0,0.066666667,1,0,0,0.064516129,1,0,1.333333333,0.285714286,0.134436401
3115,31,2015/2/23,0,0,3,1,6,2,0,54,9,1.83,147.05,0.00592,0.20741,0,0.066666667,1,0,0,0.064516129,1,0,1.333333333,0.428571429,0.163391934
3115,31,2015/2/24,0,0,3,1,7,2,1,55,9,1.83,147.05,0.00478,0.028,0,0.066666667,1,0,0,0.064516129,1,0,1.333333333,0,0.142709411
3115,31,2015/2/25,0,0,1,0.5,8,2,2,56,9,1.83,147.05,0.07355,0.32881,0,0.066666667,1,0,0,0.064516129,1,0,1.333333333,0,0.23991727
3115,31,2015/2/26,0,0,1,0.3,9,2,3,57,9,1.83,147.05,0.22891,0.32881,0,0.066666667,1,0,0,0.064516129,1,0,1.333333333,0,0.097207859
3115,31,2015/2/27,0,0,1,0.3,10,2,4,58,9,1.83,147.05,0.22891,0.32881,0,0.066666667,1,0,0,0.064516129,1,0,1.333333333,0.142857143,0.101344364
3115,31,2015/2/28,0,0,1,0,0,2,5,59,9,1.83,147.05,0.0173,0.20741,0,0.066666667,1,0,0,0.064516129,1,0,1.333333333,0,0.119958635
3115,31,2015/3/1,0,0,2,0,0,3,6,60,9,1.83,147.05,0.00724,0.14284,0,0.066666667,1,0,0,0.064516129,1,0,1.333333333,0.285714286,0.134436401
3115,31,2015/3/2,1,0,1,0,0,3,0,61,10,1.83,147.05,0.22891,0.32881,0,0.066666667,1,0,0,0.064516129,1,0,1.333333333,0.428571429,0.163391934
3115,31,2015/3/3,0,0,1,0,0,3,1,62,10,1.83,147.05,0.07355,0.32881,0,0.066666667,1,0,0,0.064516129,1,0,1.333333333,0,0.142709411
3115,31,2015/3/4,0,0,1,0,0,3,2,63,10,1.83,147.05,0.01601,0.20741,0,0.066666667,1,0,0,0.064516129,1,0,1.333333333,0,0.23991727
3115,31,2015/3/5,0,0,1,0,0,3,3,64,10,1.83,147.05,0.00626,0.02,0,0.066666667,1,0,0,0.064516129,1,0,1.333333333,0,0.097207859
3115,31,2015/3/6,0,0,1,0,0,3,4,65,10,1.83,147.05,0.00478,0.028,0,0.066666667,1,0,0,0.064516129,1,0,1.333333333,0.142857143,0.101344364
3115,31,2015/3/7,0,0,2,0,0,3,5,66,10,1.83,147.05,0.01583,0.14284,0,0.066666667,1,0,0,0.064516129,1,0,1.333333333,0,0.119958635
3115,31,2015/3/8,1,0,2,0,0,3,6,67,10,1.83,147.05,0.00626,0.02,0,0.066666667,1,0,0,0.064516129,1,0,1.333333333,0.285714286,0.134436401
3115,31,2015/3/9,0,0,1,0,0,3,0,68,11,1.83,147.05,0.02432,0.10803,0,0.066666667,1,0,0,0.064516129,1,0,1.333333333,0.428571429,0.163391934
3115,31,2015/3/10,0,0,1,0,0,3,1,69,11,1.83,147.05,0.02215,0.32881,0,0.066666667,1,0,0,0.064516129,1,0,1.333333333,0,0.142709411
3115,31,2015/3/11,0,0,1,0,0,3,2,70,11,1.83,147.05,0.22891,0.32881,0,0.066666667,1,0,0,0.064516129,1,0,1.333333333,0,0.23991727
3115,31,2015/3/12,0,0,1,0,0,3,3,71,11,1.83,147.05,0.01601,0.20741,0,0.066666667,1,0,0,0.064516129,1,0,1.333333333,0,0.097207859
3115,31,2015/3/13,1,0,1,0,0,3,4,72,11,1.83,147.05,0.02215,0.32881,0,0.066666667,1,0,0,0.064516129,1,0,1.333333333,0.142857143,0.101344364
3115,31,2015/3/14,0,0,2,0,0,3,5,73,11,1.83,147.05,0.00626,0.02,0,0.066666667,1,0,0,0.064516129,1,0,1.333333333,0,0.119958635
3115,31,2015/3/15,0,0,2,0,0,3,6,74,11,1.83,147.05,0.00325,0.07125,0,0.066666667,1,0,0,0.064516129,1,0,1.333333333,0.285714286,0.134436401
3115,31,2015/3/16,0,0,1,0,0,3,0,75,12,1.83,147.05,0.01475,0.07125,0,0.066666667,1,0,0,0.064516129,1,0,1.333333333,0.428571429,0.163391934
3115,31,2015/3/17,0,0,1,0,0,3,1,76,12,1.83,147.05,0.00018,0.07125,0,0.066666667,1,0,0,0.064516129,1,0,1.333333333,0,0.142709411
3115,31,2015/3/18,0,0,1,0,0,3,2,77,12,1.83,147.05,0.00252,0.10803,0,0.066666667,1,0,0,0.064516129,1,0,1.333333333,0,0.23991727
3115,31,2015/3/19,0,0,1,0,0,3,3,78,12,1.83,147.05,0.22891,0.32881,0,0.066666667,1,0,0,0.064516129,1,0,1.333333333,0,0.097207859
3115,31,2015/3/20,0,0,1,0,0,3,4,79,12,1.83,147.05,0.00788,0.10803,0,0.066666667,1,0,0,0.064516129,1,0,1.333333333,0.142857143,0.101344364
3115,31,2015/3/21,0,0,2,0,0,3,5,80,12,1.83,147.05,0.02233,0.07125,0,0.066666667,1,0,0,0.064516129,1,0,1.333333333,0,0.119958635
3115,31,2015/3/22,0,0,2,0,0,3,6,81,12,1.83,147.05,0.02104,0.028,0,0.066666667,1,0,0,0.064516129,1,0,1.333333333,0.285714286,0.134436401
3115,31,2015/3/23,0,0,1,0,0,3,0,82,13,1.83,147.05,0.00061,0.01482,0,0.066666667,1,0,0,0.064516129,1,0,1.333333333,0.428571429,0.163391934
3115,31,2015/3/24,0,0,1,0,0,3,1,83,13,1.83,147.05,0.00236,0.07125,0,0.066666667,1,0,0,0.064516129,1,0,1.333333333,0,0.142709411
3115,31,2015/3/25,0,0,1,0,0,3,2,84,13,1.83,147.05,0.00862,0.10803,0,0.066666667,1,0,0,0.064516129,1,0,1.333333333,0,0.23991727
3115,31,2015/3/26,0,0,1,0,0,3,3,85,13,1.83,147.05,0.03739,0.20741,0,0.066666667,1,0,0,0.064516129,1,0,1.333333333,0,0.097207859
3115,31,2015/3/27,0,0,1,0,0,3,4,86,13,1.83,147.05,0.01475,0.07125,0,0.066666667,1,0,0,0.064516129,1,0,1.333333333,0.142857143,0.101344364
3115,31,2015/3/28,0,0,2,0,0,3,5,87,13,1.83,147.05,0.00209,0.01482,0,0.066666667,1,0,0,0.064516129,1,0,1.333333333,0,0.119958635
3115,31,2015/3/29,0,0,2,0,0,3,6,88,13,1.83,147.05,0.00061,0.01482,0,0.066666667,1,0,0,0.064516129,1,0,1.333333333,0.285714286,0.134436401
3115,31,2015/3/30,1,0,1,0,0,3,0,89,14,1.83,147.05,0.22891,0.32881,0,0.066666667,1,0,0,0.064516129,1,0,1.333333333,0.428571429,0.163391934
3115,31,2015/3/31,0,0,1,0,0,3,1,90,14,1.83,147.05,0.0173,0.20741,0,0.066666667,1,0,0,0.064516129,1,0,1.333333333,0,0.142709411
3115,31,2015/4/1,0,0,1,0.6,13,4,2,91,14,1.83,147.05,0.00583,0.20741,0,0.066666667,1,0,0,0.064516129,1,0,1.333333333,0,0.23991727
3116,31,2015/1/1,0,0,3,1,1,1,3,1,1,14.61,147.05,0.03739,0.20741,0,0.7,5,0,0,0.193548387,2,0,6,0.102040816,0.097207859
3116,31,2015/1/2,1,1,3,1,2,1,4,2,1,14.61,147.05,0.00236,0.07125,0,0.7,5,0,0,0.193548387,2,0,6,0.142857143,0.101344364
3116,31,2015/1/3,0,0,3,1,3,1,5,3,1,14.61,147.05,0.22891,0.32881,0,0.7,5,0,0,0.193548387,2,0,6,0,0.119958635
3116,31,2015/1/4,0,0,1,0.5,8,1,6,4,1,14.61,147.05,0.00788,0.10803,0,0.7,5,0,0,0.193548387,2,0,6,0.102040816,0.134436401
3116,31,2015/1/5,3,1,1,0.3,9,1,0,5,2,14.61,147.05,0.02313,0.10803,0,0.7,5,0,0,0.193548387,2,0,6,0.285714286,0.163391934
3116,31,2015/1/6,0,0,1,0.3,10,1,1,6,2,14.61,147.05,0.02705,0.20741,0,0.7,5,0,0,0.193548387,2,0,6,0.102040816,0.142709411
3116,31,2015/1/7,1,0,1,0,0,1,2,7,2,14.61,147.05,0.22891,0.32881,0,0.7,5,0,0,0.193548387,2,0,6,0.244897959,0.23991727
3116,31,2015/1/8,0,0,1,0,0,1,3,8,2,14.61,147.05,0.02215,0.32881,0,0.7,5,0,0,0.193548387,2,0,6,0.102040816,0.097207859
3116,31,2015/1/9,2,0,1,0,0,1,4,9,2,14.61,147.05,0.22891,0.32881,0,0.7,5,0,0,0.193548387,2,0,6,0.142857143,0.101344364
3116,31,2015/1/10,0,0,2,0,0,1,5,10,2,14.61,147.05,0.03739,0.20741,0,0.7,5,0,0,0.193548387,2,0,6,0,0.119958635
3116,31,2015/1/11,0,0,2,0,0,1,6,11,2,14.61,147.05,0.00218,0.00693,0,0.7,5,0,0,0.193548387,2,0,6,0.102040816,0.134436401
3116,31,2015/1/12,1,0,1,0,0,1,0,12,3,14.61,147.05,0.02104,0.028,0,0.7,5,0,0,0.193548387,2,0,6,0.285714286,0.163391934
3116,31,2015/1/13,0,0,1,0,0,1,1,13,3,14.61,147.05,0.02705,0.20741,0,0.7,5,0,0,0.193548387,2,0,6,0.102040816,0.142709411
3116,31,2015/1/14,0,0,1,0,0,1,2,14,3,14.61,147.05,0.02331,0.14284,0,0.7,5,0,0,0.193548387,2,0,6,0.244897959,0.23991727
3116,31,2015/1/15,2,0,1,0,0,1,3,15,3,14.61,147.05,0.22891,0.32881,0,0.7,5,0,0,0.193548387,2,0,6,0.102040816,0.097207859
3116,31,2015/1/16,0,0,1,0,0,1,4,16,3,14.61,147.05,0.22891,0.32881,0,0.7,5,0,0,0.193548387,2,0,6,0.142857143,0.101344364
3116,31,2015/1/17,0,0,2,0,0,1,5,17,3,14.61,147.05,0.22891,0.32881,0,0.7,5,0,0,0.193548387,2,0,6,0,0.119958635
3116,31,2015/1/18,1,0,2,0,0,1,6,18,3,14.61,147.05,0.01371,0.20741,0,0.7,5,0,0,0.193548387,2,0,6,0.102040816,0.134436401
3116,31,2015/1/19,0,0,1,0,0,1,0,19,4,14.61,147.05,0.00325,0.07125,0,0.7,5,0,0,0.193548387,2,0,6,0.285714286,0.163391934
3116,31,2015/1/20,0,0,1,0,0,1,1,20,4,14.61,147.05,0.00288,0.04399,0,0.7,5,0,0,0.193548387,2,0,6,0.102040816,0.142709411
3116,31,2015/1/21,1,0,1,0,0,1,2,21,4,14.61,147.05,0.00635,0.20741,0,0.7,5,0,0,0.193548387,2,0,6,0.244897959,0.23991727
3116,31,2015/1/22,0,0,1,0,0,1,3,22,4,14.61,147.05,0.00261,0.04399,0,0.7,5,0,0,0.193548387,2,0,6,0.102040816,0.097207859
3116,31,2015/1/23,1,0,1,0,0,1,4,23,4,14.61,147.05,0.22891,0.32881,0,0.7,5,0,0,0.193548387,2,0,6,0.142857143,0.101344364
3116,31,2015/1/24,0,0,2,0,0,1,5,24,4,14.61,147.05,0.22891,0.32881,0,0.7,5,0,0,0.193548387,2,0,6,0,0.119958635
3116,31,2015/1/25,0,0,2,0,0,1,6,25,4,14.61,147.05,0.01583,0.14284,0,0.7,5,0,0,0.193548387,2,0,6,0.102040816,0.134436401
3116,31,2015/1/26,0,0,1,0,0,1,0,26,5,14.61,147.05,0.02313,0.10803,0,0.7,5,0,0,0.193548387,2,0,6,0.285714286,0.163391934
3116,31,2015/1/27,0,0,1,0,0,1,1,27,5,14.61,147.05,0.02705,0.20741,0,0.7,5,0,0,0.193548387,2,0,6,0.102040816,0.142709411
3116,31,2015/1/28,2,0,1,0,0,1,2,28,5,14.61,147.05,0.00724,0.14284,0,0.7,5,0,0,0.193548387,2,0,6,0.244897959,0.23991727
3116,31,2015/1/29,0,0,1,0,0,1,3,29,5,14.61,147.05,0.00589,0.01509,0,0.7,5,0,0,0.193548387,2,0,6,0.102040816,0.097207859
3116,31,2015/1/30,0,0,1,0,0,1,4,30,5,14.61,147.05,0.00788,0.10803,0,0.7,5,0,0,0.193548387,2,0,6,0.142857143,0.101344364
3116,31,2015/1/31,0,0,2,0,0,1,5,31,5,14.61,147.05,0.22891,0.32881,0,0.7,5,0,0,0.193548387,2,0,6,0,0.119958635
3116,31,2015/2/1,2,0,2,0,0,2,6,32,5,14.61,147.05,0.03739,0.20741,0,0.7,5,0,0,0.193548387,2,0,6,0.102040816,0.134436401
3116,31,2015/2/2,0,0,1,0,0,2,0,33,6,14.61,147.05,0.07355,0.32881,0,0.7,5,0,0,0.193548387,2,0,6,0.285714286,0.163391934
3116,31,2015/2/3,1,0,1,0,0,2,1,34,6,14.61,147.05,0.07355,0.32881,0,0.7,5,0,0,0.193548387,2,0,6,0.102040816,0.142709411
3116,31,2015/2/4,0,0,1,0,0,2,2,35,6,14.61,147.05,0.03484,0.20741,0,0.7,5,0,0,0.193548387,2,0,6,0.244897959,0.23991727
3116,31,2015/2/5,1,0,1,0,0,2,3,36,6,14.61,147.05,0.02432,0.10803,0,0.7,5,0,0,0.193548387,2,0,6,0.102040816,0.097207859
3116,31,2015/2/6,2,0,1,0,0,2,4,37,6,14.61,147.05,0.03484,0.20741,0,0.7,5,0,0,0.193548387,2,0,6,0.142857143,0.101344364
