,Class,SaleDate,saleCount,dayOfWeek,parClass
4372,2206,2015-01-19,7,0,22
4373,2206,2015-01-20,5,1,22
4374,2206,2015-01-21,21,2,22
4375,2206,2015-01-22,8,3,22
4376,2206,2015-01-23,11,4,22
4377,2206,2015-01-24,5,5,22
4378,2206,2015-01-25,7,6,22
4379,2206,2015-01-26,10,0,22
4380,2206,2015-01-27,2,1,22
4381,2206,2015-01-28,24,2,22
4382,2206,2015-01-29,11,3,22
4383,2206,2015-01-30,1,4,22
4384,2206,2015-01-31,6,5,22
4385,2206,2015-02-01,7,6,22
4386,2206,2015-02-02,3,0,22
4387,2206,2015-02-03,2,1,22
4388,2206,2015-02-05,1,3,22
4389,2206,2015-02-06,2,4,22
4390,2206,2015-02-07,6,5,22
4391,2206,2015-02-08,4,6,22
4392,2206,2015-02-09,14,0,22
4393,2206,2015-02-10,5,1,22
4394,2206,2015-02-11,3,2,22
4395,2206,2015-02-12,10,3,22
4396,2206,2015-02-13,8,4,22
4397,2206,2015-02-15,6,6,22
4398,2206,2015-02-16,16,0,22
4399,2206,2015-02-17,17,1,22
4400,2206,2015-02-18,18,2,22
4401,2206,2015-02-19,2,3,22
4402,2206,2015-02-21,4,5,22
4403,2206,2015-02-22,2,6,22
4404,2206,2015-02-23,4,0,22
4405,2206,2015-02-24,6,1,22
4406,2206,2015-02-25,2,2,22
4407,2206,2015-02-26,6,3,22
4408,2206,2015-02-27,4,4,22
4409,2206,2015-02-28,5,5,22
4410,2206,2015-03-01,4,6,22
4411,2206,2015-03-03,12,1,22
4412,2206,2015-03-04,8,2,22
4413,2206,2015-03-05,1,3,22
4414,2206,2015-03-06,1,4,22
4415,2206,2015-03-08,3,6,22
4416,2206,2015-03-09,4,0,22
4417,2206,2015-03-10,3,1,22
4418,2206,2015-03-11,5,2,22
4419,2206,2015-03-12,6,3,22
4420,2206,2015-03-13,4,4,22
4421,2206,2015-03-14,5,5,22
4422,2206,2015-03-15,11,6,22
4423,2206,2015-03-16,4,0,22
4424,2206,2015-03-17,2,1,22
4425,2206,2015-03-18,17,2,22
4426,2206,2015-03-19,3,3,22
4427,2206,2015-03-20,4,4,22
4428,2206,2015-03-21,10,5,22
4429,2206,2015-03-22,11,6,22
4430,2206,2015-03-23,3,0,22
4431,2206,2015-03-24,4,1,22
4432,2206,2015-03-25,2,2,22
4433,2206,2015-03-26,5,3,22
4434,2206,2015-03-27,12,4,22
4435,2206,2015-03-28,2,5,22
4436,2206,2015-03-29,7,6,22
4437,2206,2015-03-30,4,0,22
4438,2206,2015-04-01,8,2,22
4439,2206,2015-04-02,3,3,22
4440,2206,2015-04-03,13,4,22
4441,2206,2015-04-04,10,5,22
4442,2206,2015-04-05,6,6,22
4443,2206,2015-04-06,1,0,22
4444,2206,2015-04-07,6,1,22
4445,2206,2015-04-08,14,2,22
4446,2206,2015-04-10,7,4,22
4447,2206,2015-04-11,10,5,22
4448,2206,2015-04-12,8,6,22
4449,2206,2015-04-13,6,0,22
4450,2206,2015-04-14,10,1,22
4451,2206,2015-04-15,12,2,22
4452,2206,2015-04-17,10,4,22
4453,2206,2015-04-18,5,5,22
4454,2206,2015-04-19,3,6,22
4455,2206,2015-04-20,1,0,22
4456,2206,2015-04-21,8,1,22
4457,2206,2015-04-22,10,2,22
4458,2206,2015-04-23,18,3,22
4459,2206,2015-04-24,3,4,22
4460,2206,2015-04-25,6,5,22
4461,2206,2015-04-26,5,6,22
4462,2206,2015-04-27,2,0,22
4463,2206,2015-04-28,3,1,22
4464,2206,2015-04-29,14,2,22
4465,2206,2015-04-30,13,3,22
4466,2207,2015-01-01,2,3,22
4467,2207,2015-01-02,5,4,22
4468,2207,2015-01-03,6,5,22
4469,2207,2015-01-04,6,6,22
4470,2207,2015-01-06,7,1,22
4471,2207,2015-01-07,8,2,22
4472,2207,2015-01-08,4,3,22
4473,2207,2015-01-09,7,4,22
4474,2207,2015-01-10,4,5,22
4475,2207,2015-01-11,5,6,22
4476,2207,2015-01-13,1,1,22
4477,2207,2015-01-15,7,3,22
4478,2207,2015-01-16,9,4,22
4479,2207,2015-01-17,3,5,22
4480,2207,2015-01-18,5,6,22
4481,2207,2015-01-19,10,0,22
4482,2207,2015-01-20,1,1,22
4483,2207,2015-01-21,8,2,22
4484,2207,2015-01-22,5,3,22
4485,2207,2015-01-23,14,4,22
4486,2207,2015-01-24,7,5,22
4487,2207,2015-01-25,4,6,22
4488,2207,2015-01-27,3,1,22
4489,2207,2015-01-28,10,2,22
4490,2207,2015-01-29,2,3,22
4491,2207,2015-01-30,8,4,22
4492,2207,2015-01-31,5,5,22
4493,2207,2015-02-01,6,6,22
4494,2207,2015-02-02,2,0,22
4495,2207,2015-02-03,6,1,22
4496,2207,2015-02-05,5,3,22
4497,2207,2015-02-06,6,4,22
4498,2207,2015-02-07,2,5,22
4499,2207,2015-02-08,1,6,22
4500,2207,2015-02-09,9,0,22
4501,2207,2015-02-10,3,1,22
4502,2207,2015-02-11,23,2,22
4503,2207,2015-02-12,13,3,22
4504,2207,2015-02-13,16,4,22
4505,2207,2015-02-15,25,6,22
4506,2207,2015-02-16,22,0,22
4507,2207,2015-02-17,32,1,22
4508,2207,2015-02-18,46,2,22
4509,2207,2015-02-19,6,3,22
4510,2207,2015-02-21,2,5,22
4511,2207,2015-02-22,2,6,22
4512,2207,2015-02-23,3,0,22
4513,2207,2015-02-24,6,1,22
4514,2207,2015-02-25,2,2,22
4515,2207,2015-02-26,3,3,22
4516,2207,2015-02-27,5,4,22
4517,2207,2015-02-28,3,5,22
4518,2207,2015-03-01,2,6,22
4519,2207,2015-03-02,4,0,22
4520,2207,2015-03-03,2,1,22
4521,2207,2015-03-04,5,2,22
4522,2207,2015-03-05,1,3,22
4523,2207,2015-03-06,1,4,22
4524,2207,2015-03-07,4,5,22
4525,2207,2015-03-09,2,0,22
4526,2207,2015-03-10,1,1,22
4527,2207,2015-03-11,6,2,22
4528,2207,2015-03-12,9,3,22
4529,2207,2015-03-13,11,4,22
4530,2207,2015-03-14,4,5,22
4531,2207,2015-03-15,1,6,22
4532,2207,2015-03-16,2,0,22
4533,2207,2015-03-17,2,1,22
4534,2207,2015-03-18,4,2,22
4535,2207,2015-03-19,6,3,22
4536,2207,2015-03-20,2,4,22
4537,2207,2015-03-21,7,5,22
4538,2207,2015-03-22,3,6,22
4539,2207,2015-03-23,3,0,22
4540,2207,2015-03-24,2,1,22
4541,2207,2015-03-25,1,2,22
4542,2207,2015-03-26,6,3,22
4543,2207,2015-03-27,2,4,22
4544,2207,2015-03-28,7,5,22
4545,2207,2015-03-29,3,6,22
4546,2207,2015-03-30,12,0,22
4547,2207,2015-04-01,2,2,22
4548,2207,2015-04-02,2,3,22
4549,2207,2015-04-03,12,4,22
4550,2207,2015-04-04,4,5,22
4551,2207,2015-04-05,7,6,22
4552,2207,2015-04-06,5,0,22
4553,2207,2015-04-07,9,1,22
4554,2207,2015-04-08,4,2,22
4555,2207,2015-04-10,4,4,22
4556,2207,2015-04-11,3,5,22
4557,2207,2015-04-12,9,6,22
4558,2207,2015-04-13,2,0,22
4559,2207,2015-04-14,6,1,22
4560,2207,2015-04-15,6,2,22
4561,2207,2015-04-18,4,5,22
4562,2207,2015-04-19,3,6,22
4563,2207,2015-04-20,2,0,22
4564,2207,2015-04-21,2,1,22
4565,2207,2015-04-22,2,2,22
4566,2207,2015-04-23,2,3,22
4567,2207,2015-04-24,2,4,22
4568,2207,2015-04-25,2,5,22
4569,2207,2015-04-26,4,6,22
4570,2207,2015-04-27,4,0,22
4571,2207,2015-04-28,1,1,22
4572,2207,2015-04-29,7,2,22
4573,2207,2015-04-30,7,3,22
4574,2208,2015-01-01,3,3,22
4575,2208,2015-01-02,7,4,22
4576,2208,2015-01-03,5,5,22
4577,2208,2015-01-04,5,6,22
4578,2208,2015-01-05,2,0,22
4579,2208,2015-01-06,3,1,22
4580,2208,2015-01-07,3,2,22
4581,2208,2015-01-09,2,4,22
4582,2208,2015-01-10,7,5,22
4583,2208,2015-01-11,3,6,22
4584,2208,2015-01-12,1,0,22
4585,2208,2015-01-13,2,1,22
4586,2208,2015-01-14,1,2,22
4587,2208,2015-01-15,3,3,22
4588,2208,2015-01-16,2,4,22
4589,2208,2015-01-17,4,5,22
4590,2208,2015-01-18,1,6,22
4591,2208,2015-01-19,2,0,22
4592,2208,2015-01-20,2,1,22
4593,2208,2015-01-21,5,2,22
4594,2208,2015-01-22,1,3,22
4595,2208,2015-01-24,1,5,22
4596,2208,2015-01-25,3,6,22
4597,2208,2015-01-26,3,0,22
4598,2208,2015-01-27,1,1,22
4599,2208,2015-01-28,3,2,22
4600,2208,2015-01-29,3,3,22
4601,2208,2015-01-30,2,4,22
4602,2208,2015-01-31,3,5,22
4603,2208,2015-02-02,4,0,22
4604,2208,2015-02-03,2,1,22
4605,2208,2015-02-05,1,3,22
4606,2208,2015-02-06,3,4,22
4607,2208,2015-02-07,1,5,22
4608,2208,2015-02-08,1,6,22
4609,2208,2015-02-09,4,0,22
4610,2208,2015-02-10,4,1,22
4611,2208,2015-02-11,2,2,22
4612,2208,2015-02-12,1,3,22
4613,2208,2015-02-13,4,4,22
4614,2208,2015-02-16,5,0,22
4615,2208,2015-02-17,5,1,22
4616,2208,2015-02-18,5,2,22
4617,2208,2015-02-20,2,4,22
4618,2208,2015-02-23,1,0,22
4619,2208,2015-02-24,1,1,22
4620,2208,2015-02-25,1,2,22
4621,2208,2015-02-26,1,3,22
4622,2208,2015-02-27,1,4,22
4623,2208,2015-03-02,3,0,22
4624,2208,2015-03-04,3,2,22
4625,2208,2015-03-05,3,3,22
4626,2208,2015-03-06,1,4,22
4627,2208,2015-03-07,2,5,22
4628,2208,2015-03-08,1,6,22
4629,2208,2015-03-09,2,0,22
4630,2208,2015-03-10,2,1,22
4631,2208,2015-03-11,1,2,22
4632,2208,2015-03-12,4,3,22
4633,2208,2015-03-13,2,4,22
4634,2208,2015-03-14,2,5,22
4635,2208,2015-03-15,1,6,22
4636,2208,2015-03-17,2,1,22
4637,2208,2015-03-18,6,2,22
4638,2208,2015-03-19,2,3,22
4639,2208,2015-03-20,1,4,22
4640,2208,2015-03-21,1,5,22
4641,2208,2015-03-22,3,6,22
4642,2208,2015-03-23,4,0,22
4643,2208,2015-03-24,1,1,22
4644,2208,2015-03-25,1,2,22
4645,2208,2015-03-27,1,4,22
4646,2208,2015-03-28,5,5,22
4647,2208,2015-03-29,1,6,22
4648,2208,2015-03-30,1,0,22
4649,2208,2015-04-01,2,2,22
4650,2208,2015-04-02,3,3,22
4651,2208,2015-04-03,3,4,22
4652,2208,2015-04-04,3,5,22
4653,2208,2015-04-05,2,6,22
4654,2208,2015-04-07,6,1,22
4655,2208,2015-04-08,1,2,22
4656,2208,2015-04-10,1,4,22
4657,2208,2015-04-11,3,5,22
4658,2208,2015-04-12,1,6,22
4659,2208,2015-04-14,4,1,22
4660,2208,2015-04-15,7,2,22
4661,2208,2015-04-17,4,4,22
4662,2208,2015-04-18,3,5,22
4663,2208,2015-04-19,2,6,22
4664,2208,2015-04-20,3,0,22
4665,2208,2015-04-22,5,2,22
4666,2208,2015-04-23,1,3,22
4667,2208,2015-04-24,1,4,22
4668,2208,2015-04-25,5,5,22
4669,2208,2015-04-26,3,6,22
4670,2208,2015-04-28,1,1,22
4671,2208,2015-04-29,2,2,22
4672,2208,2015-04-30,3,3,22
4673,2209,2015-01-01,3,3,22
4674,2209,2015-01-02,3,4,22
4675,2209,2015-01-03,3,5,22
4676,2209,2015-01-04,1,6,22
4677,2209,2015-01-05,3,0,22
4678,2209,2015-01-06,3,1,22
4679,2209,2015-01-07,2,2,22
4680,2209,2015-01-08,2,3,22
4681,2209,2015-01-09,4,4,22
4682,2209,2015-01-10,8,5,22
4683,2209,2015-01-11,3,6,22
4684,2209,2015-01-12,1,0,22
4685,2209,2015-01-13,2,1,22
4686,2209,2015-01-14,1,2,22
4687,2209,2015-01-15,2,3,22
4688,2209,2015-01-16,3,4,22
4689,2209,2015-01-17,2,5,22
4690,2209,2015-01-18,3,6,22
4691,2209,2015-01-19,5,0,22
4692,2209,2015-01-20,2,1,22
4693,2209,2015-01-21,5,2,22
4694,2209,2015-01-22,4,3,22
4695,2209,2015-01-23,2,4,22
4696,2209,2015-01-24,1,5,22
4697,2209,2015-01-27,2,1,22
4698,2209,2015-01-28,1,2,22
4699,2209,2015-01-29,3,3,22
4700,2209,2015-01-30,2,4,22
4701,2209,2015-01-31,6,5,22
4702,2209,2015-02-01,5,6,22
4703,2209,2015-02-02,2,0,22
4704,2209,2015-02-03,9,1,22
4705,2209,2015-02-05,1,3,22
4706,2209,2015-02-07,1,5,22
4707,2209,2015-02-09,8,0,22
4708,2209,2015-02-10,4,1,22
4709,2209,2015-02-11,4,2,22
4710,2209,2015-02-12,3,3,22
4711,2209,2015-02-13,3,4,22
4712,2209,2015-02-15,10,6,22
4713,2209,2015-02-16,9,0,22
4714,2209,2015-02-17,11,1,22
4715,2209,2015-02-18,10,2,22
4716,2209,2015-02-19,3,3,22
4717,2209,2015-02-23,1,0,22
4718,2209,2015-02-24,1,1,22
4719,2209,2015-02-25,1,2,22
4720,2209,2015-02-26,1,3,22
4721,2209,2015-02-28,1,5,22
4722,2209,2015-03-01,2,6,22
4723,2209,2015-03-03,3,1,22
4724,2209,2015-03-04,3,2,22
4725,2209,2015-03-05,1,3,22
4726,2209,2015-03-06,2,4,22
4727,2209,2015-03-07,1,5,22
4728,2209,2015-03-08,1,6,22
4729,2209,2015-03-09,1,0,22
4730,2209,2015-03-11,1,2,22
4731,2209,2015-03-15,1,6,22
4732,2209,2015-03-16,1,0,22
4733,2209,2015-03-18,3,2,22
4734,2209,2015-03-19,2,3,22
4735,2209,2015-03-21,3,5,22
4736,2209,2015-03-22,4,6,22
4737,2209,2015-03-23,1,0,22
4738,2209,2015-03-26,1,3,22
4739,2209,2015-03-28,4,5,22
4740,2209,2015-04-01,2,2,22
4741,2209,2015-04-02,3,3,22
4742,2209,2015-04-03,7,4,22
4743,2209,2015-04-04,2,5,22
4744,2209,2015-04-05,3,6,22
4745,2209,2015-04-07,2,1,22
4746,2209,2015-04-08,2,2,22
4747,2209,2015-04-10,1,4,22
4748,2209,2015-04-11,2,5,22
4749,2209,2015-04-12,2,6,22
4750,2209,2015-04-14,1,1,22
4751,2209,2015-04-15,2,2,22
4752,2209,2015-04-17,3,4,22
4753,2209,2015-04-18,7,5,22
4754,2209,2015-04-19,2,6,22
4755,2209,2015-04-20,1,0,22
4756,2209,2015-04-21,1,1,22
4757,2209,2015-04-22,3,2,22
4758,2209,2015-04-24,1,4,22
4759,2209,2015-04-25,4,5,22
4760,2209,2015-04-26,2,6,22
4761,2209,2015-04-28,2,1,22
4762,2209,2015-04-29,1,2,22
4763,2209,2015-04-30,3,3,22
4764,2210,2015-01-02,1,4,22
4765,2210,2015-01-03,4,5,22
4766,2210,2015-01-04,1,6,22
4767,2210,2015-01-06,6,1,22
4768,2210,2015-01-07,1,2,22
4769,2210,2015-01-08,2,3,22
4770,2210,2015-01-09,5,4,22
4771,2210,2015-01-10,5,5,22
4772,2210,2015-01-14,1,2,22
4773,2210,2015-01-19,2,0,22
4774,2210,2015-01-21,3,2,22
4775,2210,2015-01-22,1,3,22
4776,2210,2015-01-23,3,4,22
4777,2210,2015-01-24,1,5,22
4778,2210,2015-01-25,2,6,22
4779,2210,2015-01-27,1,1,22
4780,2210,2015-01-28,8,2,22
4781,2210,2015-01-30,2,4,22
4782,2210,2015-01-31,4,5,22
4783,2210,2015-02-01,6,6,22
4784,2210,2015-02-05,1,3,22
4785,2210,2015-02-06,3,4,22
4786,2210,2015-02-07,2,5,22
4787,2210,2015-02-08,1,6,22
4788,2210,2015-02-09,3,0,22
4789,2210,2015-02-11,3,2,22
4790,2210,2015-02-12,6,3,22
4791,2210,2015-02-13,1,4,22
4792,2210,2015-02-15,2,6,22
4793,2210,2015-02-16,12,0,22
4794,2210,2015-02-17,5,1,22
4795,2210,2015-02-18,18,2,22
4796,2210,2015-02-19,2,3,22
4797,2210,2015-02-21,1,5,22
4798,2210,2015-02-22,5,6,22
4799,2210,2015-02-23,4,0,22
4800,2210,2015-02-24,5,1,22
4801,2210,2015-02-27,2,4,22
4802,2210,2015-03-02,1,0,22
4803,2210,2015-03-06,1,4,22
4804,2210,2015-03-07,2,5,22
4805,2210,2015-03-08,1,6,22
4806,2210,2015-03-10,4,1,22
4807,2210,2015-03-11,1,2,22
4808,2210,2015-03-12,6,3,22
4809,2210,2015-03-13,1,4,22
4810,2210,2015-03-14,4,5,22
4811,2210,2015-03-15,1,6,22
4812,2210,2015-03-16,3,0,22
4813,2210,2015-03-17,1,1,22
4814,2210,2015-03-19,1,3,22
4815,2210,2015-03-21,5,5,22
4816,2210,2015-03-22,7,6,22
4817,2210,2015-03-24,2,1,22
4818,2210,2015-03-25,2,2,22
4819,2210,2015-03-26,6,3,22
4820,2210,2015-03-27,2,4,22
4821,2210,2015-03-28,5,5,22
4822,2210,2015-03-30,1,0,22
4823,2210,2015-04-01,1,2,22
4824,2210,2015-04-02,2,3,22
4825,2210,2015-04-03,6,4,22
4826,2210,2015-04-04,1,5,22
4827,2210,2015-04-05,1,6,22
4828,2210,2015-04-07,1,1,22
4829,2210,2015-04-08,4,2,22
4830,2210,2015-04-10,6,4,22
4831,2210,2015-04-11,1,5,22
4832,2210,2015-04-12,3,6,22
4833,2210,2015-04-14,4,1,22
4834,2210,2015-04-15,5,2,22
4835,2210,2015-04-17,7,4,22
4836,2210,2015-04-21,3,1,22
4837,2210,2015-04-22,15,2,22
4838,2210,2015-04-23,3,3,22
4839,2210,2015-04-24,2,4,22
4840,2210,2015-04-25,6,5,22
4841,2210,2015-04-26,4,6,22
4842,2210,2015-04-27,3,0,22
4843,2210,2015-04-29,4,2,22
4844,2210,2015-04-30,10,3,22
4845,2211,2015-01-03,2,5,22
4846,2211,2015-01-04,1,6,22
4847,2211,2015-01-09,2,4,22
4848,2211,2015-01-10,2,5,22
4849,2211,2015-01-13,1,1,22
4850,2211,2015-01-15,5,3,22
4851,2211,2015-01-16,1,4,22
4852,2211,2015-01-18,2,6,22
4853,2211,2015-01-21,3,2,22
4854,2211,2015-01-24,6,5,22
4855,2211,2015-01-26,1,0,22
4856,2211,2015-01-28,1,2,22
4857,2211,2015-01-30,2,4,22
4858,2211,2015-01-31,1,5,22
4859,2211,2015-02-01,1,6,22
4860,2211,2015-02-07,1,5,22
4861,2211,2015-02-08,1,6,22
4862,2211,2015-02-10,1,1,22
4863,2211,2015-02-11,1,2,22
4864,2211,2015-02-13,1,4,22
4865,2211,2015-02-15,2,6,22
4866,2211,2015-02-17,1,1,22
4867,2211,2015-02-18,3,2,22
4868,2211,2015-02-23,1,0,22
4869,2211,2015-02-24,2,1,22
4870,2211,2015-02-26,2,3,22
4871,2211,2015-02-28,1,5,22
4872,2211,2015-03-01,2,6,22
4873,2211,2015-03-02,2,0,22
4874,2211,2015-03-05,1,3,22
4875,2211,2015-03-07,2,5,22
4876,2211,2015-03-08,1,6,22
4877,2211,2015-03-10,1,1,22
4878,2211,2015-03-11,1,2,22
4879,2211,2015-03-14,2,5,22
4880,2211,2015-03-21,1,5,22
4881,2211,2015-03-24,2,1,22
4882,2211,2015-03-27,1,4,22
4883,2211,2015-03-28,1,5,22
4884,2211,2015-04-01,1,2,22
4885,2211,2015-04-03,2,4,22
4886,2211,2015-04-04,2,5,22
4887,2211,2015-04-05,1,6,22
4888,2211,2015-04-14,1,1,22
4889,2211,2015-04-22,1,2,22
4890,2211,2015-04-30,1,3,22
4891,2212,2015-01-02,1,4,22
4892,2212,2015-01-03,1,5,22
4893,2212,2015-01-04,4,6,22
4894,2212,2015-01-05,1,0,22
4895,2212,2015-01-06,3,1,22
4896,2212,2015-01-07,2,2,22
4897,2212,2015-01-08,4,3,22
4898,2212,2015-01-09,2,4,22
4899,2212,2015-01-10,1,5,22
4900,2212,2015-01-11,3,6,22
4901,2212,2015-01-12,4,0,22
4902,2212,2015-01-13,2,1,22
4903,2212,2015-01-14,1,2,22
4904,2212,2015-01-17,1,5,22
4905,2212,2015-01-19,1,0,22
4906,2212,2015-01-21,2,2,22
4907,2212,2015-01-22,3,3,22
4908,2212,2015-01-23,2,4,22
4909,2212,2015-01-24,1,5,22
4910,2212,2015-01-26,1,0,22
4911,2212,2015-01-27,2,1,22
4912,2212,2015-01-28,4,2,22
4913,2212,2015-02-01,1,6,22
4914,2212,2015-02-02,4,0,22
4915,2212,2015-02-03,2,1,22
4916,2212,2015-02-06,3,4,22
4917,2212,2015-02-09,1,0,22
4918,2212,2015-02-11,2,2,22
4919,2212,2015-02-12,1,3,22
4920,2212,2015-02-13,3,4,22
4921,2212,2015-02-15,5,6,22
4922,2212,2015-02-16,19,0,22
4923,2212,2015-02-18,3,2,22
4924,2212,2015-02-20,1,4,22
4925,2212,2015-02-21,1,5,22
4926,2212,2015-02-22,1,6,22
4927,2212,2015-02-23,1,0,22
4928,2212,2015-02-24,2,1,22
4929,2212,2015-02-27,3,4,22
4930,2212,2015-02-28,1,5,22
4931,2212,2015-03-01,2,6,22
4932,2212,2015-03-02,2,0,22
4933,2212,2015-03-03,1,1,22
4934,2212,2015-03-05,1,3,22
4935,2212,2015-03-09,1,0,22
4936,2212,2015-03-12,3,3,22
4937,2212,2015-03-13,7,4,22
4938,2212,2015-03-15,3,6,22
4939,2212,2015-03-17,1,1,22
4940,2212,2015-03-18,2,2,22
4941,2212,2015-03-19,1,3,22
4942,2212,2015-03-20,1,4,22
4943,2212,2015-03-21,2,5,22
4944,2212,2015-03-22,2,6,22
4945,2212,2015-03-23,1,0,22
4946,2212,2015-03-24,1,1,22
4947,2212,2015-03-25,5,2,22
4948,2212,2015-03-26,1,3,22
4949,2212,2015-03-27,1,4,22
4950,2212,2015-03-28,2,5,22
4951,2212,2015-03-29,1,6,22
4952,2212,2015-03-30,1,0,22
4953,2212,2015-04-01,1,2,22
4954,2212,2015-04-02,1,3,22
4955,2212,2015-04-04,1,5,22
4956,2212,2015-04-05,1,6,22
4957,2212,2015-04-07,2,1,22
4958,2212,2015-04-08,2,2,22
4959,2212,2015-04-10,1,4,22
4960,2212,2015-04-11,3,5,22
4961,2212,2015-04-12,1,6,22
4962,2212,2015-04-14,2,1,22
4963,2212,2015-04-15,1,2,22
4964,2212,2015-04-17,2,4,22
4965,2212,2015-04-19,4,6,22
4966,2212,2015-04-21,3,1,22
4967,2212,2015-04-22,1,2,22
4968,2212,2015-04-23,1,3,22
4969,2212,2015-04-24,1,4,22
4970,2212,2015-04-25,1,5,22
4971,2212,2015-04-26,4,6,22
4972,2212,2015-04-27,1,0,22
4973,2212,2015-04-28,2,1,22
4974,2212,2015-04-29,1,2,22
4975,2301,2015-01-02,1,4,23
4976,2301,2015-01-03,2,5,23
4977,2301,2015-01-04,1,6,23
4978,2301,2015-01-05,1,0,23
4979,2301,2015-01-07,2,2,23
4980,2301,2015-01-08,1,3,23
4981,2301,2015-01-09,4,4,23
4982,2301,2015-01-10,2,5,23
4983,2301,2015-01-11,1,6,23
4984,2301,2015-01-13,1,1,23
4985,2301,2015-01-14,3,2,23
4986,2301,2015-01-16,5,4,23
4987,2301,2015-01-18,3,6,23
4988,2301,2015-01-19,1,0,23
4989,2301,2015-01-21,2,2,23
4990,2301,2015-01-22,2,3,23
4991,2301,2015-01-24,2,5,23
4992,2301,2015-01-26,3,0,23
4993,2301,2015-01-27,3,1,23
4994,2301,2015-01-28,1,2,23
4995,2301,2015-01-29,1,3,23
4996,2301,2015-01-31,1,5,23
4997,2301,2015-02-01,1,6,23
4998,2301,2015-02-03,1,1,23
4999,2301,2015-02-05,1,3,23
5000,2301,2015-02-06,1,4,23
5001,2301,2015-02-07,1,5,23
5002,2301,2015-02-08,2,6,23
5003,2301,2015-02-10,1,1,23
5004,2301,2015-02-11,1,2,23
5005,2301,2015-02-12,1,3,23
5006,2301,2015-02-13,2,4,23
5007,2301,2015-02-15,2,6,23
5008,2301,2015-02-16,3,0,23
5009,2301,2015-02-17,7,1,23
5010,2301,2015-02-18,12,2,23
5011,2301,2015-02-21,3,5,23
5012,2301,2015-02-23,1,0,23
5013,2301,2015-02-24,1,1,23
5014,2301,2015-02-25,1,2,23
5015,2301,2015-02-27,2,4,23
5016,2301,2015-02-28,1,5,23
5017,2301,2015-03-01,3,6,23
5018,2301,2015-03-02,2,0,23
5019,2301,2015-03-03,1,1,23
5020,2301,2015-03-04,2,2,23
5021,2301,2015-03-05,2,3,23
5022,2301,2015-03-07,4,5,23
5023,2301,2015-03-08,2,6,23
5024,2301,2015-03-11,2,2,23
5025,2301,2015-03-12,2,3,23
5026,2301,2015-03-14,2,5,23
5027,2301,2015-03-15,2,6,23
5028,2301,2015-03-17,5,1,23
5029,2301,2015-03-18,2,2,23
5030,2301,2015-03-19,4,3,23
5031,2301,2015-03-20,2,4,23
5032,2301,2015-03-21,2,5,23
5033,2301,2015-03-23,1,0,23
5034,2301,2015-03-24,2,1,23
5035,2301,2015-03-25,1,2,23
5036,2301,2015-03-26,1,3,23
5037,2301,2015-03-28,3,5,23
5038,2301,2015-03-29,3,6,23
5039,2301,2015-03-30,3,0,23
5040,2301,2015-04-02,3,3,23
5041,2301,2015-04-03,2,4,23
5042,2301,2015-04-05,1,6,23
5043,2301,2015-04-06,1,0,23
5044,2301,2015-04-07,4,1,23
5045,2301,2015-04-08,1,2,23
5046,2301,2015-04-12,2,6,23
5047,2301,2015-04-14,2,1,23
5048,2301,2015-04-15,4,2,23
5049,2301,2015-04-17,3,4,23
5050,2301,2015-04-19,1,6,23
5051,2301,2015-04-20,2,0,23
5052,2301,2015-04-22,2,2,23
5053,2301,2015-04-25,3,5,23
5054,2301,2015-04-26,7,6,23
5055,2301,2015-04-27,2,0,23
5056,2301,2015-04-29,1,2,23
5057,2301,2015-04-30,1,3,23
5058,2302,2015-01-01,1,3,23
5059,2302,2015-01-03,2,5,23
5060,2302,2015-01-09,2,4,23
5061,2302,2015-01-10,1,5,23
5062,2302,2015-01-14,1,2,23
5063,2302,2015-01-15,1,3,23
5064,2302,2015-01-16,1,4,23
5065,2302,2015-01-17,2,5,23
5066,2302,2015-01-18,2,6,23
5067,2302,2015-01-19,1,0,23
5068,2302,2015-01-26,1,0,23
5069,2302,2015-01-28,1,2,23
5070,2302,2015-01-30,1,4,23
5071,2302,2015-02-01,1,6,23
5072,2302,2015-02-08,1,6,23
5073,2302,2015-02-09,1,0,23
5074,2302,2015-02-12,1,3,23
5075,2302,2015-02-15,2,6,23
5076,2302,2015-02-16,1,0,23
5077,2302,2015-02-17,7,1,23
5078,2302,2015-02-18,10,2,23
5079,2302,2015-02-19,1,3,23
5080,2302,2015-02-21,1,5,23
5081,2302,2015-02-22,2,6,23
5082,2302,2015-02-24,3,1,23
5083,2302,2015-03-01,2,6,23
5084,2302,2015-03-06,3,4,23
5085,2302,2015-03-08,1,6,23
5086,2302,2015-03-12,2,3,23
5087,2302,2015-03-13,1,4,23
5088,2302,2015-03-17,1,1,23
5089,2302,2015-03-18,1,2,23
5090,2302,2015-03-20,1,4,23
5091,2302,2015-03-23,1,0,23
5092,2302,2015-03-24,1,1,23
5093,2302,2015-03-27,1,4,23
5094,2302,2015-03-29,2,6,23
5095,2302,2015-03-30,2,0,23
5096,2302,2015-04-02,2,3,23
5097,2302,2015-04-03,1,4,23
5098,2302,2015-04-04,2,5,23
5099,2302,2015-04-06,1,0,23
5100,2302,2015-04-07,1,1,23
5101,2302,2015-04-08,1,2,23
5102,2302,2015-04-10,4,4,23
5103,2302,2015-04-11,3,5,23
5104,2302,2015-04-12,2,6,23
5105,2302,2015-04-14,3,1,23
5106,2302,2015-04-15,1,2,23
